publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name
"Technological Forecasting","0099-3964","",1969-06-01,1,1,1970-03-31,1,4,"http://www.sciencedirect.com/science/journal/00993964",,"","","","Now:Technological Forecasting and Social Change ",""
"Technological Forecasting and Social Change","0040-1625","",1970-01-01,2,1,2013-12-31,80,4,"http://www.sciencedirect.com/science/journal/00401625",,"","","","Previously:Technological Forecasting ",""
"Technology in Society","0160-791X","",1979-03-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/0160791X",,"","","","",""
"Technovation","0166-4972","",1981-02-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/01664972",,"","","","",""
"Tectonophysics","0040-1951","",1964-08-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00401951",,"","","","",""
"Telecommunications Policy","0308-5961","",1976-12-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/03085961",,"","","","",""
"Telematics and Informatics","0736-5853","",1984-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/07365853",,"","","","",""
"Tetrahedron","0040-4020","",1957-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00404020",,"","","","",""
"Tetrahedron Computer Methodology","0898-5529","",1988-01-01,1,1,1990-12-31,3,6,"http://www.sciencedirect.com/science/journal/08985529",,"","","","Ceased:1991  ",""
"Tetrahedron Letters","0040-4039","",1959-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00404039",,"","","","",""
"Tetrahedron: Asymmetry","0957-4166","",1990-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/09574166",,"","","","",""
"Thalamus & Related Systems","1472-9288","",2001-03-01,1,1,2004-07-01,2,4,"http://www.sciencedirect.com/science/journal/14729288",,"","","","Transfer out:Cambridge University Press 2005  ",""
"The American Journal of Cardiology","0002-9149","",1958-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00029149",,"","","","",""
"The American Journal of Emergency Medicine","0735-6757","",1983-07-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/07356757",,"","","","",""
"The American Journal of Gastroenterology","0002-9270","",1998-01-01,93,1,2003-12-01,98,12,"http://www.sciencedirect.com/science/journal/00029270",,"","","","Transfer out:Blackwell 2004  ",""
"The American Journal of Geriatric Pharmacotherapy","1543-5946","",2003-09-01,1,1,2012-12-01,10,6,"http://www.sciencedirect.com/science/journal/15435946",,"","","","Ceased:2013  ",""
"The American Journal of Geriatric Psychiatry","1064-7481","",1993-03-01,1,2,2013-12-31,,,"http://www.sciencedirect.com/science/journal/10647481",,"","","","",""
"The American Journal of Medicine","0002-9343","",1946-07-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00029343",,"","","","",""
"The American Journal of Medicine Supplements","1548-2766","",2004-08-02,117,3,2013-12-31,,,"http://www.sciencedirect.com/science/journal/15482766",,"","","","",""
"The American Journal of Pathology","0002-9440","",1998-07-01,153,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00029440",,"","","","",""
"The American Journal of Surgery","0002-9610","",1926-07-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00029610",,"","","","",""
"The Annals of Thoracic Surgery","0003-4975","",1965-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00034975",,"","","","",""
"The Arts in Psychotherapy","0197-4556","",1980-01-01,7,1,2013-12-31,40,2,"http://www.sciencedirect.com/science/journal/01974556",,"","","","Previously:Art Psychotherapy ",""
"The Asia Pacific Heart Journal","1328-0163","",1996-12-01,5,2,1999-12-01,8,3,"http://www.sciencedirect.com/science/journal/13280163",,"","","","Previously:The Asia Pacific Journal of Thoracic & Cardiovascular Surgery Now:Heart, Lung and Circulation ",""
"The Asia Pacific Journal of Thoracic & Cardiovascular Surgery","1324-2881","",1994-07-01,3,1,1996-06-01,5,1,"http://www.sciencedirect.com/science/journal/13242881",,"","","","Previously:The AustralAsian Journal of Cardiac and Thoracic Surgery Now:The Asia Pacific Heart Journal ",""
"The Asian Journal of Shipping and Logistics","2092-5212","",2009-06-01,25,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/20925212",,"","","","",""
"The AustralAsian Journal of Cardiac and Thoracic Surgery","1037-2091","",1991-09-01,1,1,1993-11-01,2,3,"http://www.sciencedirect.com/science/journal/10372091",,"","","","Now:The Asia Pacific Journal of Thoracic & Cardiovascular Surgery ",""
"The Australian Journal of Midwifery","1445-4386","",2001-09-01,14,3,2002-12-01,15,4,"http://www.sciencedirect.com/science/journal/14454386",,"","","","Previously:Australian College of Midwives Incorporated Journal Now:Australian Midwifery ",""
"The Brazilian Journal of Infectious Diseases","1413-8670","",2010-01-01,14,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/14138670",,"","","","",""
"The Breast","0960-9776","",1992-03-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/09609776",,"","","","",""
"The British Accounting Review","0890-8389","",1988-04-01,20,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/08908389",,"","","","",""
"The British Journal of Animal Behaviour","0950-5601","",1953-01-01,1,1,1957-10-31,5,4,"http://www.sciencedirect.com/science/journal/09505601",,"","","","Now:Animal Behaviour ",""
"The British Journal of Chiropractic","1466-2108","",1997-09-01,1,1,2002-12-31,5,3,"http://www.sciencedirect.com/science/journal/14662108",,"","","","Now:Clinical Chiropractic ",""
"The Case Manager","1061-9259","",1995-01-01,6,1,2006-12-01,17,6,"http://www.sciencedirect.com/science/journal/10619259",,"","","","Ceased:2007  ",""
"The Chemical Engineering Journal","0300-9467","",1970-01-01,1,1,1993-10-01,52,3,"http://www.sciencedirect.com/science/journal/03009467",,"","","","Now:The Chemical Engineering Journal and the Biochemical Engineering Journal ",""
"The Chemical Engineering Journal and the Biochemical Engineering Journal","0923-0467","",1993-11-01,53,1,1997-01-15,65,1,"http://www.sciencedirect.com/science/journal/09230467",,"","","","Previously:The Chemical Engineering Journal Now:Biochemical Engineering Journal and  Chemical Engineering Journal ",""
"The Columbia Journal of World Business","0022-5428","",1993-03-01,28,1,1996-12-31,31,4,"http://www.sciencedirect.com/science/journal/00225428",,"","","","Now:Journal of World Business ",""
"The Cornell Hotel and Restaurant Administration Quarterly","0010-8804","",1988-05-01,29,1,2003-10-31,44,5,"http://www.sciencedirect.com/science/journal/00108804",,"","","","Transfer out:the Cornell School of Hotel Administration 2004  ",""
"The Egyptian Heart Journal","1110-2608","",2011-03-01,63,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/11102608",,"","","","",""
"The Egyptian Journal of Aquatic Research","1687-4285","",2012-01-01,38,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/16874285",,"","","","",""
"The Egyptian Journal of Critical Care Medicine","2090-7303","",2013-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/20907303",,"","","","",""
"The Egyptian Journal of Radiology and Nuclear Medicine","0378-603X","",2010-09-01,41,3,2013-12-31,,,"http://www.sciencedirect.com/science/journal/0378603X",,"","","","",""
"The Egyptian Journal of Remote Sensing and Space Science","1110-9823","",2010-06-01,13,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/11109823",,"","","","",""
"The Egyptian Rheumatologist","1110-1164","",2011-01-01,33,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/11101164",,"","","","",""
"The Electricity Journal","1040-6190","",1988-07-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/10406190",,"","","","",""
"The ESP Journal","0272-2380","",1980-10-01,1,1,1985-12-31,4,2,"http://www.sciencedirect.com/science/journal/02722380",,"","","","Now:English for Specific Purposes ",""
"The Foot","0958-2592","",1991-04-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/09582592",,"","","","",""
"The Foundation Years","1744-1889","",2005-08-01,1,1,2009-12-31,5,,"http://www.sciencedirect.com/science/journal/17441889",,"","","","Ceased:2009  ",""
"The Hand","0072-968X","",1969-03-01,1,1,1983-10-01,15,3,"http://www.sciencedirect.com/science/journal/0072968X",,"","","","Now:The Journal of Hand Surgery:British & European Volume ",""
"The Indian Journal of Neurotrauma","0973-0508","",2004-07-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/09730508",,"","","","",""
"The International Food and Agribusiness Management Review","1096-7508","",1998-01-01,1,1,2002-12-31,5,1,"http://www.sciencedirect.com/science/journal/10967508",,"","","","Transfer out:the International Food and Agribusiness Management Association  2003  ",""
"The International Information & Library Review","1057-2317","",1992-06-01,24,2,2013-12-31,44,4,"http://www.sciencedirect.com/science/journal/10572317",,"","","","Previously:International Library Review ",""
"The International Journal of Accounting","0020-7063","",1996-01-01,31,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00207063",,"","","","",""
"The International Journal of Applied Radiation and Isotopes","0020-708X","",1956-07-01,1,1,1985-12-31,36,,"http://www.sciencedirect.com/science/journal/0020708X",,"","","","Now:International Journal of Radiation Applications and Instrumentation. Part A. Applied Radiation and Isotopes ",""
"The International Journal of Biochemistry & Cell Biology","1357-2725","",1995-01-01,27,1,2013-12-31,45,6,"http://www.sciencedirect.com/science/journal/13572725",,"","","","Previously:International Journal of Biochemistry ",""
"The International Journal of Management Education","1472-8117","",2012-04-01,10,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/14728117",,"","","","",""
"The International Journal of Spine Surgery","2211-4599","",2012-12-01,6,1,2013-12-31,6,1,"http://www.sciencedirect.com/science/journal/22114599",,"","","","Previously:SAS Journal ",""
"The Internet and Higher Education","1096-7516","",1998-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/10967516",,"","","","",""
"The Journal for Nurse Practitioners","1555-4155","",2005-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/15554155",,"","","","",""
"The Journal of Academic Librarianship","0099-1333","",1993-01-01,18,6,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00991333",,"","","","",""
"The Journal of Allergy and Clinical Immunology: In Practice","2213-2198","",2013-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/22132198",,"","","","",""
"The Journal of Arthroplasty","0883-5403","",1986-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/08835403",,"","","","",""
"The Journal of Basic & Applied Zoology","2090-9896","",2012-01-01,65,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/20909896",,"","","","",""
"The Journal of Chemical Thermodynamics","0021-9614","",1969-03-01,1,2,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00219614",,"","","","",""
"The Journal of China Universities of Posts and Telecommunications","1005-8885","",2006-03-01,13,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/10058885",,"","","","",""
"The Journal of Emergency Medicine","0736-4679","",1983-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/07364679",,"","","","",""
"The Journal of Foot and Ankle Surgery","1067-2516","",1995-01-01,34,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/10672516",,"","","","",""
"The Journal of Hand Surgery","0363-5023","",1988-01-01,13,1,2013-12-31,38,4,"http://www.sciencedirect.com/science/journal/03635023",,"","","","Incorporating:Journal of the American Society for Surgery of the Hand ",""
"The Journal of Hand Surgery: British & European Volume","0266-7681","",1984-02-01,9,1,2007-04-01,32,2,"http://www.sciencedirect.com/science/journal/02667681",,"","","","Previously:The Hand Now:The Journal of Hand Surgery:European Volume ",""
"The Journal of Heart and Lung Transplantation","1053-2498","",1999-01-01,18,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/10532498",,"","","","",""
"The Journal of High Technology Management Research","1047-8310","",1990-03-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/10478310",,"","","","",""
"The Journal of Logic and Algebraic Programming","1567-8326","",2001-01-01,47,1,2013-12-31,82,2,"http://www.sciencedirect.com/science/journal/15678326",,"","","","Previously:The Journal of Logic Programming ",""
"The Journal of Logic Programming","0743-1066","",1984-06-01,1,1,2000-12-01,46,1,"http://www.sciencedirect.com/science/journal/07431066",,"","","","Now:The Journal of Logic and Algebraic Programming ",""
"The Journal of Mathematical Behavior","0732-3123","",1994-03-01,13,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/07323123",,"","","","",""
"The Journal of Men's Health & Gender","1571-8913","",2004-05-01,1,1,2007-12-01,4,4,"http://www.sciencedirect.com/science/journal/15718913",,"","","","Now:Journal of Men's Health ",""
"The Journal of Molecular Diagnostics","1525-1578","",1999-11-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/15251578",,"","","","",""
"The Journal of Nutritional Biochemistry","0955-2863","",1990-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/09552863",,"","","","",""
"The Journal of Pain","1526-5900","",2000-03-01,1,1,2013-12-31,14,4,"http://www.sciencedirect.com/science/journal/15265900",,"","","","Previously:Pain Forum ",""
"The Journal of Pediatrics","0022-3476","",1932-07-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00223476",,"","","","",""
"The Journal of Prosthetic Dentistry","0022-3913","",1951-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00223913",,"","","","",""
"The Journal of Social Studies Research","0885-985X","",2013-01-01,37,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/0885985X",,"","","","",""
"The Journal of Socio-Economics","1053-5357","",1991-03-01,20,1,2013-12-31,44,,"http://www.sciencedirect.com/science/journal/10535357",,"","","","Previously:Journal of Behavioral Economics ",""
"The Journal of Steroid Biochemistry and Molecular Biology","0960-0760","",1990-09-01,37,1,2013-12-31,138,,"http://www.sciencedirect.com/science/journal/09600760",,"","","","Previously:Journal of Steroid Biochemistry ",""
"The Journal of Strategic Information Systems","0963-8687","",1991-12-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/09638687",,"","","","",""
"The Journal of Supercritical Fluids","0896-8446","",1988-01-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/08968446",,"","","","",""
"The Journal of Supportive Oncology","1544-6794","",2010-09-01,8,5,2013-12-31,,,"http://www.sciencedirect.com/science/journal/15446794",,"","","","",""
"The Journal of Surgery","1741-6280","",2003-10-01,1,1,2004-01-31,2,1,"http://www.sciencedirect.com/science/journal/17416280",,"","","","Now:International Journal of Surgery ",""
"The Journal of the American Association of Gynecologic Laparoscopists","1074-3804","",1993-11-01,1,1,2004-11-01,11,4,"http://www.sciencedirect.com/science/journal/10743804",,"","","","Now:Journal of Minimally Invasive Gynecology ",""
"The Journal of the American College of Certified Wound Specialists","1876-4983","",2009-01-01,1,1,2011-09-01,3,3,"http://www.sciencedirect.com/science/journal/18764983",,"","","","Now:Journal of the American College of Clinical Wound Specialists ",""
"The Journal of Thoracic and Cardiovascular Surgery","0022-5223","",1995-01-01,109,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00225223",,"","","","",""
"The Journal of Urology","0022-5347","",1995-01-01,153,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/00225347",,"","","","",""
"The Kaohsiung Journal of Medical Sciences","1607-551X","",2003-01-01,19,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/1607551X",,"","","","",""
"The Knee","0968-0160","",1994-03-01,1,1,2013-12-31,,,"http://www.sciencedirect.com/science/journal/09680160",,"","","","",""
